id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1177858278937829376,Sat Sep 28 08:11:11 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,mohlade,,"Apple, iPhone, iphone11",uibests,,
1177858248172593153,Sat Sep 28 08:11:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,flambosassy,,"Apple, iPhone, iphone11",uibests,Somewhere on earth!😀,
1177858059214843904,Sat Sep 28 08:10:19 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,KaitooKiddd,,"Apple, iPhone, iphone11",uibests,Malaysia,
1177857987320242176,Sat Sep 28 08:10:02 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @oneesportsgg: Apple’s latest iPhone 11 and Apple Arcade subscription service delivers its users an amazing mobile gaming experience. He…,Apple ’ latest iPhone Apple Arcade subscription service delivers users amazing mobile gaming eerience He…,"Sentiment(polarity=0.55, subjectivity=0.9)",0.55,0.9,en,0,42,jolie_chanell,,,oneesportsgg,MA,
1177857969373011969,Sat Sep 28 08:09:58 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,_misteramazin,,"Apple, iPhone, iphone11",uibests,🇬🇭,
1177857772433489920,Sat Sep 28 08:09:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @revatlas: Apple iPhone 11 Regular and Ultra Wide Angle Samples

#iphone11 #shotoniphone #appleiphone11 #revatlas https://t.co/jREdDHbwDA",Apple iPhone Regular Ultra Wide Angle Samples,"Sentiment(polarity=-0.05, subjectivity=0.23846153846153847)",-0.05,0.23846153846153847,en,0,4,nihar4005,False,"iphone11, shotoniphone, appleiphone11, revatlas",revatlas,,
1177857720764026880,Sat Sep 28 08:08:58 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,jay_omah,,"Apple, iPhone, iphone11",uibests,Jupiter🌘💫,
1177857585346732032,Sat Sep 28 08:08:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,ikgabriel,,"Apple, iPhone, iphone11",uibests,"Nigeria, somewhere nice",
1177857515851304960,Sat Sep 28 08:08:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Omo_Alufa_,,"Apple, iPhone, iphone11",uibests,Anywhere,
1177857472423436289,Sat Sep 28 08:07:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @batekiko: Me entering apple store to buy iphone 11 pro max after selling my left kidney
 #Apple #iPhone11 #iPhone11Pro #Iphone11ProMax…",Me entering apple store buy iphone pro max selling left kidney …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,cepatka,,"Apple, iPhone11, iPhone11Pro, Iphone11ProMax",batekiko,,
1177857247659077632,Sat Sep 28 08:07:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Micha09391838,,,vectornator,Bob Marley,
1177857118139043840,Sat Sep 28 08:06:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,hassandan9,,"Apple, iPhone, iphone11",uibests,"GARKI 2,ABUJA NIGERIA ✌",
1177857100241879040,Sat Sep 28 08:06:30 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Random shot whilst waiting for our pizza last night. #iPhone11 https://t.co/TsGzpeFlen,Random shot whilst waiting pizza last night,"Sentiment(polarity=-0.25, subjectivity=0.2833333333333333)",-0.25,0.2833333333333333,en,0,0,RhysoHawkins,False,iPhone11,,"South Wales, UK",
1177856993597505536,Sat Sep 28 08:06:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,lilpiiimp_tune,,"Apple, iPhone, iphone11",uibests,Abuja || Ilorin,
1177856920373227520,Sat Sep 28 08:05:47 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,TrungTr90049916,False,,RobertBeadles,,
1177856841604354048,Sat Sep 28 08:05:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,snsadvtg,,iPhone11,indiaistore,"कानपुर, भारत",
1177856449088819200,Sat Sep 28 08:03:55 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @techinsightsinc: TechInsights Apple iPhone 11 Pro Max #teardown blog has been updated to include our cost estimates for the various com…,TechInsights Apple iPhone Pro Max blog updated include cost estimates various com…,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,3,alifrk777,,teardown,techinsightsinc,BLQ,
1177856303772950528,Sat Sep 28 08:03:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,savage_toonz,,"Apple, iPhone, iphone11",uibests,,
1177856296034459649,Sat Sep 28 08:03:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,crazycontentinc,,"Apple, iPhone, iphone11",uibests,worldwide,
1177856246109458434,Sat Sep 28 08:03:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SwitchTM: Shining, shimmering, splendid ✨
#MidnightGreen

iPhone 11 Pro Max
64GB – RM5,299
256GB – RM5,999
512GB – RM6,899

Visit your…","Shining shimmering splendid iPhone Pro Max GB – RM5,299 GB – RM5,999 GB – RM6,899 Visit your…","Sentiment(polarity=0.8333333333333334, subjectivity=1.0)",0.8333333333333334,1.0,en,0,9,koyyzgnhoo,,MidnightGreen,SwitchTM,,
1177856230263533568,Sat Sep 28 08:03:03 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Quamina_J,,"Apple, iPhone, iphone11",uibests,Kumasi.,
1177856167437066240,Sat Sep 28 08:02:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say goodbye to your wallet and hello to the #LootLock 📱💳 #GammaTek #SpeckPhoneCase
#Iphone11 #IphoneCase #PhoneCase https://t.co/qi21EKZ4c4",Say goodbye wallet hello,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gammatek,False,"LootLock, GammaTek, SpeckPhoneCase, Iphone11, IphoneCase, PhoneCase",,Johannesburg,
1177856113049391105,Sat Sep 28 08:02:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rush hour to purchase #iPhone11 at Gurugram #UNGA2019
@Apple https://t.co/6zFjW7Khds",Rush hour purchase Gurugram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,GaurVikash07,False,"iPhone11, UNGA2019",Apple,"New Delhi, India",
1177856076533944321,Sat Sep 28 08:02:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Hakeem_Bamidele,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177856013573218304,Sat Sep 28 08:02:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AdroitMyself: #iPhone11 for free! https://t.co/M0569vBZxm,free,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,1,AdeelakramCh,False,iPhone11,AdroitMyself,"Punjab, Pakistan",
1177855823466221568,Sat Sep 28 08:01:26 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SwitchTM: Shining, shimmering, splendid ✨
#MidnightGreen

iPhone 11 Pro Max
64GB – RM5,299
256GB – RM5,999
512GB – RM6,899

Visit your…","Shining shimmering splendid iPhone Pro Max GB – RM5,299 GB – RM5,999 GB – RM6,899 Visit your…","Sentiment(polarity=0.8333333333333334, subjectivity=1.0)",0.8333333333333334,1.0,en,0,9,syzsyzwnaa,,MidnightGreen,SwitchTM,"Damansara, Selangor",
1177855555362271233,Sat Sep 28 08:00:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paying out $500 to every college students that gets in my DM today text me... #sugardaddy
#sugardaddyneeded… https://t.co/HF6YUcYhOE",Paying 500 every college students gets DM today text ... …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,AdebayoSodeeq15,,"sugardaddy, sugardaddyneeded",,,
1177855441050558464,Sat Sep 28 07:59:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @appleinsider: #iPhone11 #giveaway: Enter to win #Apple's new #iPhone, plus $50 case #coupons https://t.co/lVoQT3PyE9 https://t.co/fgen1…",Enter win 's new plus 50 case,"Sentiment(polarity=0.4681818181818182, subjectivity=0.42727272727272725)",0.4681818181818182,0.42727272727272725,en,0,20,_kathanasco,False,"iPhone11, giveaway, Apple, iPhone, coupons",appleinsider,🏐 • PPG • tarubs,
1177855399548116992,Sat Sep 28 07:59:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,selassiemelo23,,"Apple, iPhone, iphone11",uibests,"Achimota,Ghana ",
1177855265250533376,Sat Sep 28 07:59:13 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Help me win a MacBook Pro from @Vectornator! 
enter the giveaway for a chance to win one too from #Vectornator.… https://t.co/OBYGJG6Jjf",Help win MacBook Pro enter giveaway chance win one .…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,APS_twt,False,Vectornator,vectornator,"Calabarzon, Republic of the Ph",
1177855175379296258,Sat Sep 28 07:58:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,sammygigs1,,"Apple, iPhone, iphone11",uibests,,
1177855138431549441,Sat Sep 28 07:58:43 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,APS_twt,,,vectornator,"Calabarzon, Republic of the Ph",
1177855124879880192,Sat Sep 28 07:58:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Real_kingAde,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177855018378170368,Sat Sep 28 07:58:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,demigodkad,,"Apple, iPhone, iphone11",uibests,Depends on Account Balance ,
1177854963260837888,Sat Sep 28 07:58:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,TariqBalarabe,,"Apple, iPhone, iphone11",uibests,That way👉🏼,
1177854910848733189,Sat Sep 28 07:57:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paying out $500 to every college students that gets in my DM today text me... #sugardaddy
#sugardaddyneeded… https://t.co/f1iExrJHfJ",Paying 500 every college students gets DM today text ... …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Rob01235765,,"sugardaddy, sugardaddyneeded",,Lagos Nigeria ,
1177854887549444096,Sat Sep 28 07:57:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,MisterMasalati,,"Apple, iPhone, iphone11",uibests,Lagos,
1177854859392905217,Sat Sep 28 07:57:36 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,dani_hristov,,,vectornator,,
1177854745689636864,Sat Sep 28 07:57:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,manlikekay001,,"Apple, iPhone, iphone11",uibests,abuja,
1177854657286361088,Sat Sep 28 07:56:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,morgan_orisco,,"Apple, iPhone, iphone11",uibests,,
1177854546674163712,Sat Sep 28 07:56:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Ashmarrd,,"Apple, iPhone, iphone11",uibests,"Kaduna, Nigeria",
1177854426163363840,Sat Sep 28 07:55:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,UncleClinton_,,"Apple, iPhone, iphone11",uibests,Somewhere. ,
1177854414922698753,Sat Sep 28 07:55:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,NewBuxx,,"Apple, iPhone, iphone11",uibests,,
1177854315333083136,Sat Sep 28 07:55:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,BrownConnectAF,,"Apple, iPhone, iphone11",uibests,Almost in the Abroad ,
1177854293040386048,Sat Sep 28 07:55:21 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,eelsemaj85,False,,RobertBeadles,"North Carolina, USA",
1177854288665759744,Sat Sep 28 07:55:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Philip_jaye,,"Apple, iPhone, iphone11",uibests,"Accra, Ghana",
1177854188086321152,Sat Sep 28 07:54:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paying out $500 to every college students that gets in my DM today text me... #sugardaddy
#sugardaddyneeded… https://t.co/PwZZP6n2Hp",Paying 500 every college students gets DM today text ... …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,AdebayoSodeeq15,,"sugardaddy, sugardaddyneeded",,,
1177853856073551872,Sat Sep 28 07:53:37 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,PluckyPrecious,,"Apple, iPhone, iphone11",uibests,Secret place of the Most High,
1177853768479563776,Sat Sep 28 07:53:16 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @spideybieb: When you’re the first person at your phone repair store to show them an iPhone 11 purple heheheheh I love my smexi phone 💜💜…,When ’ first person phone repair store show iPhone purple heheheheh I love smexi phone …,"Sentiment(polarity=0.375, subjectivity=0.4666666666666667)",0.375,0.4666666666666667,en,0,4,AriyaAs65,,,spideybieb,,
1177853753480896513,Sat Sep 28 07:53:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Elee_Global,,"Apple, iPhone, iphone11",uibests,Nairobi.,
1177853741313249281,Sat Sep 28 07:53:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,_valkiing,,"Apple, iPhone, iphone11",uibests,Wakanda,
1177853664960110592,Sat Sep 28 07:52:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,like_ifee,,"Apple, iPhone, iphone11",uibests,"Port Harcourt, Nigeria",
1177853614964035585,Sat Sep 28 07:52:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Pilz_B,,"Apple, iPhone, iphone11",uibests,"Federal Capital Territory, Nig",
1177853419308163072,Sat Sep 28 07:51:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,signor_bobby,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177853041845952512,Sat Sep 28 07:50:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,TheLoveDoctorNG,,"Apple, iPhone, iphone11",uibests,,
1177852973436854272,Sat Sep 28 07:50:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Chimobi_,,"Apple, iPhone, iphone11",uibests,Nigeria,
1177852940981297152,Sat Sep 28 07:49:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,ogug8,,"Apple, iPhone, iphone11",uibests,Everywhere and nowhere,
1177852846882074624,Sat Sep 28 07:49:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Ricosamaritan,,"Apple, iPhone, iphone11",uibests,USA,
1177852666380275712,Sat Sep 28 07:48:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,TheHebrewboy,,"Apple, iPhone, iphone11",uibests,A place called there,
